event_name,venue_name,latitude,longitude,date,source,genre,price,url,venue_id,event_id
Shakespeare's Globe - a Midsummer Night's Dream,"Globe Theatre, Shakespeare's Globe",51.508111,-0.096597,2026-07-12,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HM7N-a-midsummer-nights-dream-26s/#perf=1HM7N-1Q&date=2026-07-12&time=1.00PM,KovZ9177tu7,1AgZk3eGkeMW7Vd
Allegra,The Harold Pinter Theatre ,51.509326,-0.131851,2026-07-12,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/allegra-london-12-07-2026/event/Zor9uZKbZL4Zef7CLZF,KovZ9177VOf,Zor9uZKbZL4Zef7CLZF
CHAT NOIR!,The Lost Estate,51.4905226,-0.20485809,2026-07-12,Ticketmaster,Variety,TBC,https://theatre.ticketmaster.co.uk/book/1HHV2-chat-noir/#perf=1HHV2-11G&date=2026-07-12&time=12.45PM,KovZ9177NN7,17u8v0G6uJQukXl
Sunday Soul Sessions,"Boisdale, Canary Wharf",51.505252,-0.022271,2026-07-12,Ticketmaster,R&B,TBC,https://www.universe.com/events/sunday-soul-sessions-tickets-QYBFXS?ref=ticketmaster,KovZpZAnvalA,LvZ18Qj5u-AQHgZZP6DM_
Mamma Mia! The Party,The O2,51.501581,0.005519,2026-07-12,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1GY5A-mamma-mia-the-party/#perf=1GY5A-14Z&date=2026-07-12&time=12.00PM,KovZ9177PFf,1AdfZ_eGkDnm9z-
Sunday Day - Wireless 2026,Finsbury Park,51.564635,-0.105881,2026-07-12,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/sunday-day-wireless-2026-london-12-07-2026/event/37006381A4998748,KovZ9177Xaf,1AMZkCvGke0JbqF
Generations Day Party Brunch,Soul Mama Islington,51.534184,-0.106126,2026-07-12,Ticketmaster,N/A,TBC,https://www.universe.com/events/generations-day-party-brunch-tickets-CG7N5K?ref=ticketmaster,KovZ9177ga7,LvZ18Q-l0fSSx_ZZzQYds
Amex Presents BST Hyde Park - Lewis Capaldi - Ultimate Bar Packages,Hyde Park,51.507432,-0.165708,2026-07-12,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/amex-presents-bst-hyde-park-lewis-london-12-07-2026/event/3700632CB49D1429,KovZ9177gxV,1AdjZbwGkwVEo8t
SIX The Musical,Vaudeville Theatre,51.510546,-0.12265,2026-07-12,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/six-the-musical-london-12-07-2026/event/ZKr9uZKbZL4ZeCNuaZ6AK,KovZ9177MZf,ZKr9uZKbZL4ZeCNuaZ6AK
Hadestown,Lyric Theatre,51.511248,-0.133935,2026-07-12,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/hadestown-london-12-07-2026/event/ZKr9uZKbZL4Ze8-4-Zdau,KovZ9177U3f,ZKr9uZKbZL4Ze8-4-Zdau
The Play That Goes Wrong,Duchess Theatre,51.512118,-0.119732,2026-07-12,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/17YY4-the-play-that-goes-wrong/#perf=17YY4-78N&date=2026-07-12&time=3.00PM,KovZ9177VPf,1AdjZbIGkRDq0wv
Frameless Gift Card Redemption,Marble Arch Place,51.51366919,-0.15964317,2026-07-12,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/frameless-gift-card-redemption-london-12-07-2026/event/3500638F9F983F02,KovZ9177JdV,1AdfZbzGkXLJdHe
Twist Museum - London's Home of Illusions PEAK,Twist Museum,51.51539505,-0.14319582,2026-07-12,Ticketmaster,Family,TBC,https://www.universe.com/events/twist-museum-londons-home-of-illusions-peak-tickets-DHN4JT?ref=ticketmaster,KovZ9177BiV,LvZ18Q_YEp3eVSYZv838b
Lifehouse - Best of Acoustic,Bush Hall,51.506574,-0.231579,2026-07-12,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/lifehouse-best-of-acoustic-london-12-07-2026/event/1F00649BA2452F5C,KovZpZAn1AAA,G5vHZ_amxo3Wj
The Simon & Garfunkel Story,Dominion Theatre,51.516971,-0.129679,2026-07-12,Ticketmaster,Other,TBC,https://www.ticketmaster.co.uk/the-simon-garfunkel-story-london-12-07-2026/event/Zor9uZKbZL4Ze3ObaZd,KovZ9177nE7,Zor9uZKbZL4Ze3ObaZd
Jinkx Monsoon: Speaking of Witch,Theatre Royal Drury Lane,51.513008,-0.120258,2026-07-12,Ticketmaster,Performance Art,TBC,https://www.ticketmaster.co.uk/jinkx-monsoon-speaking-of-witch-london-12-07-2026/event/3700649EED3482CF,KovZ9177Uaf,1AdjZ_aGkDcuF52
Sirens: The Concert Series,Emerald Theatre,51.5099107,-0.11828309,2026-07-12,Ticketmaster,N/A,TBC,https://www.universe.com/events/sirens-the-concert-series-tickets-NVK7FD?ref=ticketmaster,KovZ9177-WV,LvZ18QxZtAsjI28ZvR4q0
The Comedy Store Players - Sunday 12th July,The Comedy Store,51.50998051,-0.13233095,2026-07-12,Ticketmaster,Comedy,TBC,https://www.universe.com/events/the-comedy-store-players-sunday-12th-july-tickets-6KRC57?ref=ticketmaster,KovZ91777y7,LvZ18Qh6vC8ZNWOZVQwvb
Rumours of Fleetwood Mac,Watford Colosseum,51.658974,-0.403457,2026-07-12,Ticketmaster,Undefined,TBC,https://www.ticketmaster.co.uk/rumours-of-fleetwood-mac-watford-12-07-2026/event/37006330AECC8BFF,KovZ9177Mzf,1AMZkGYGkemSFRT
Belle Livingstone's 58th Street Country Club,Belle Livingstone's 58th Street Country Club,51.47289512,-0.06736413,2026-07-12,Ticketmaster,Jazz,TBC,https://theatre.ticketmaster.co.uk/book/1HBYR-58th-street/#perf=1HBYR-12N&date=2026-07-12&time=7.00PM,KovZ9177-fV,17u8v0G6uMiGptB
Thorpe Park Resort - One Day Entry,Thorpe Park,51.40752,-0.50856,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1FDAA-TICKETMASTER/#date=2026-07-12,KovZ9177w30,1AUZk8YGkd7Uklj
Sunny Day Real Estate,O2 Forum Kentish Town,51.552039,-0.14193,2026-07-12,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/sunny-day-real-estate-london-12-07-2026/event/3E00643C12637066,KovZ9177AAV,G5dzZ_dY3bMvJ
The Sunday Service w/ Paul Sinha,Up The Creek,51.481328,-0.01077,2026-07-12,Ticketmaster,Comedy,TBC,https://www.universe.com/events/the-sunday-service-w-paul-sinha-tickets-K1PSV7?ref=ticketmaster,KovZpZAtJleA,LvZ18QQhvDVKVjOZ0h-8Q
THE BEST OF ALL WORLDS - UK TOUR 2026 - SAMMY HAGAR,British Airways ARC,51.49641301,-0.21060857,2026-07-12,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/the-best-of-all-worlds-uk-london-12-07-2026/event/37006490FB5DC156,KovZ9177HFf,1AMZk38GkdD9jAp
I Am The Avalanche,New Cross Inn,51.475524,-0.03838,2026-07-12,Ticketmaster,Rock,TBC,https://www.universe.com/events/i-am-the-avalanche-tickets-FHT18W?ref=ticketmaster,KovZpZAt6AEA,LvZ18Qj2-IkYBuZZ0zXOd
Super Furry Animals Plus Very Special Guests The Beta Band,Alexandra Palace Park,51.59049,-0.13354,2026-07-12,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/super-furry-animals-plus-very-special-london-12-07-2026/event/1F006383A5FD5862,KovZ91771L7,G5vHZbzCPT4-x
DARKSIDE (early show),EartH,51.551041,-0.075203,2026-07-12,Ticketmaster,Rock,TBC,https://www.universe.com/events/darkside-early-show-tickets-RX0L8K?ref=ticketmaster,KovZ9177J_f,LvZ18Qj_Odm3TNZvGYmQr
Rooftop Summer Party,Brixton Storeys,51.461845,-0.115021,2026-07-12,Ticketmaster,Undefined,TBC,https://www.universe.com/events/rooftop-summer-party-tickets-BGCW5L?ref=ticketmaster,KovZ9177Pj0,LvZ18Q0XGe4DTJsu4vV5c
Magic Mike Live,The Theatre at the Hippodrome Casino,51.511196,-0.129629,2026-07-12,Ticketmaster,Miscellaneous,TBC,https://www.ticketmaster.co.uk/magic-mike-live-london-12-07-2026/event/ZKr9uZKbZL4Ze83obZA1p,KovZ9177Xkf,ZKr9uZKbZL4Ze83obZA1p
Black Is The Color Of My Voice [Garrick],Garrick Theatre,51.509954,-0.127819,2026-07-12,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/black-is-the-color-of-my-london-12-07-2026/event/Zor9uZKbZL4Ze3x5fZ7,KovZ9177g37,Zor9uZKbZL4Ze3x5fZ7
Hot Mess: A New Musical,The Other Palace,51.4987242,-0.1421127,2026-07-12,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/hot-mess-a-new-musical-london-12-07-2026/event/Zor9uZKbZL4Zefe5NZ0,KovZ9177HfV,Zor9uZKbZL4Zefe5NZ0
Mojo Brookzz: I Know You F*cking Lying,Leicester Square Theatre,51.511349,-0.130111,2026-07-12,Ticketmaster,Comedy,TBC,https://www.ticketmaster.co.uk/mojo-brookzz-i-know-you-fcking-london-12-07-2026/event/3700649594632262,KovZ9177BEf,15djZ_apfbwax
Chessington World of Adventures - 1 Day Entry,Chessington World of Adventures,51.35503,-0.31189,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1H3H8-TICKETMASTER/#date=2026-07-12,KovZ9177w3V,17uOv0G65ntW3t8
Abba Voyage - VIP Premium Package,ABBA Arena,51.53327366,-0.01362306,2026-07-12,Ticketmaster,Pop,TBC,https://theatre.ticketmaster.co.uk/book/1H8DJ-abba-voyage-admissions/#perf=1H8DJ-E8T&date=2026-07-12&time=1.00PM,KovZ9177E07,16dfZ_djgG7gtfG
Madame Tussauds London - Standard Entry,Madame Tussauds London,51.52248,-0.15526,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1J3Z8-TICKETMASTER/#date=2026-07-12,KovZ9177YW0,17uOv0G6GE5QPzr
London Dungeon - Standard Entry,The London Dungeon,51.500992,-0.11735,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1J544-TICKETMASTER/#date=2026-07-12,KovZ9177wuf,17uOv0G6uh2QyeJ
London Eye - Standard Experience,The London Eye,51.500992,-0.11735,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1J5L6-TICKETMASTER/#date=2026-07-12,KovZ9177wO7,17uOv0G6CLCn0eh
Sea Life London - Standard Entry,County Hall,51.50282,-0.119252,2026-07-12,Ticketmaster,Family,TBC,https://attractions.ticketmaster.co.uk/book/1J4YU-TICKETMASTER/#date=2026-07-12,KovZpZAnFkkA,G5vHZ_GiVJl63
World Cup: England vs Norway Screening + Free After Party,Jazz Cafe,51.53859,-0.143343,2026-07-12,Ticketmaster,Soccer,TBC,https://www.universe.com/events/world-cup-england-vs-norway-screening-free-after-party-tickets-0RQS8T?ref=ticketmaster,KovZpZAnaJaA,LvZ18Q0WHYZMzZZkXCiuj
Ramses and the Pharaoh’s Gold: The Exhibition,Neon at Battersea Power Station,51.48187751,-0.14214313,2026-07-12,Ticketmaster,Family,TBC,https://www.universe.com/events/ramses-and-the-pharaoh-s-gold-the-exhibition-tickets-V64RDY?ref=ticketmaster,KovZ9177NOV,LvZ18QjyotUZAAYZv7_vD
Sirens: The Concert Series,The Emerald Theatre,51.509886,-0.1182697,2026-07-12,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/The-Emerald-Theatre/Sirens-The-Concert-Series/42482440/,134956,42482440
Black Is The Color Of My Voice [garrick],The Garrick Theatre,51.5099441,-0.1278073,2026-07-12,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/The-Garrick-Theatre/Black-Is-The-Color-Of-My-Voice-garrick/42370108/,25670,42370108
Alewya,The Lower Third,51.515497,-0.129112,2026-07-13,Ticketmaster,R&B,TBC,https://www.ticketmaster.co.uk/alewya-london-13-07-2026/event/350064B6CF955065,KovZ9177PP7,17u8v0G65h2P4vP
To Kill A Mockingbird,Wyndham's Theatre,51.511067,-0.128249,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HV64-to-kill-a-mockingbird/#perf=1HV64-M&date=2026-07-13&time=7.00PM,KovZ9177-OV,17u8v0G65hW-EfS
Arcadia,Duke of Yorks Theatre,51.510174,-0.127522,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/arcadia-london-13-07-2026/event/Zor9uZKbZL4ZefdeAZh,KovZ9177gGV,Zor9uZKbZL4ZefdeAZh
The Producers,Garrick Theatre,51.509954,-0.127819,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1H2AJ-the-producers/#perf=1H2AJ-105&date=2026-07-13&time=7.00PM,KovZ9177g37,1AMZkufGkd1nb8y
FRAMELESS 2026,Marble Arch Place,51.51366919,-0.15964317,2026-07-13,Ticketmaster,Undefined,TBC,https://www.universe.com/events/frameless-2026-tickets-Q8YGSX?ref=ticketmaster,KovZ9177JdV,LvZ18Q3v-ymmrPOZvNUFF
Steatopygous,New Cross Inn,51.475524,-0.03838,2026-07-13,Ticketmaster,N/A,TBC,https://www.universe.com/events/steatopygous-tickets-VJ7DR0?ref=ticketmaster,KovZpZAt6AEA,LvZ18QOpPX_wT48ZzCwOa
System Of A Down,Tottenham Hotspur Stadium,51.600819,-0.06787,2026-07-13,Ticketmaster,Metal,TBC,https://www.ticketmaster.co.uk/system-of-a-down-london-13-07-2026/event/350062D0E7007D07,KovZ9177OxV,17u8vxG6udEZ6V6
Concert for Mental Health: Harry Mack,Jazz Cafe,51.53859,-0.143343,2026-07-13,Ticketmaster,Hip-Hop/Rap,TBC,https://www.universe.com/events/concert-for-mental-health-harry-mack-tickets-D67SNW?ref=ticketmaster,KovZpZAnaJaA,LvZ18QLwenLAlKZZ0A4vR
The Producers,The Garrick Theatre,51.5099441,-0.1278073,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/The-Garrick-Theatre/The-Producers/42363211/,25670,42363211
Arcadia,Duke Of York's Theatre,51.5101643,-0.1275101,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Duke-Of-York%27s-Theatre/Arcadia/42504244/,60029,42504244
Strangers In The City x Windrush 1027 Rum | Cocktail Masterclass,Soul Mama Islington,51.534184,-0.106126,2026-07-13,Ticketmaster,N/A,TBC,https://www.universe.com/events/strangers-in-the-city-x-windrush-1027-rum-cocktail-masterclass-tickets-6F7HXQ?ref=ticketmaster,KovZ9177ga7,LvZ18QNPXpV2jmYZzJ96o
Lifehouse - Best of Acoustic,O2 Shepherds Bush Empire,51.503525,-0.224435,2026-07-13,Ticketmaster,Rock,TBC,https://www.ticketmaster.co.uk/lifehouse-best-of-acoustic-london-13-07-2026/event/3E0064A5B8A83F3E,KovZ9177AO7,G5dzZ_1pzndHX
The Book Of Mormon,Prince of Wales Theatre,51.510009,-0.131809,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1GZHW-the-book-of-mormon/#perf=1GZHW-16R&date=2026-07-13&time=7.30PM,KovZ9177OH0,17u8v0G65IKnhMU
Phantom of the Opera,His Majesty's Theatre,51.508133,-0.132044,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1FU7R-the-phantom-of-the-opera/#perf=1FU7R-336&date=2026-07-13&time=7.30PM,KovZ9177gO0,1AMZkGUGkdDZntu
Old Rope - Monday 13th July,The Comedy Store,51.50998051,-0.13233095,2026-07-13,Ticketmaster,Comedy,TBC,https://www.universe.com/events/old-rope-monday-13th-july-tickets-H0FBC2?ref=ticketmaster,KovZ91777y7,LvZ18QhkXwYcuI8ZHvd2k
The Mousetrap,St Martin's Theatre,51.512848,-0.127672,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/the-mousetrap-london-13-07-2026/event/Z3r9uZKbZL4Zef7CNZde,KovZ9177-37,Z3r9uZKbZL4Zef7CNZde
1536,Ambassadors Theatre,51.513006,-0.128026,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/1536-london-13-07-2026/event/Z3r9uZKbZL4Ze3bd5Zd1,KovZ9177xH7,Z3r9uZKbZL4Ze3bd5Zd1
Les Misérables,Sondheim Theatre,51.512116,-0.133106,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/les-miserables-london-13-07-2026/event/ZKr9uZKbZL4Zeo-b6ZeAN,KovZ9177OX7,ZKr9uZKbZL4Zeo-b6ZeAN
Beetlejuice,Prince Edward Theatre,51.513763,-0.130964,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HM82-beetlejuice/#perf=1HM82-1Q&date=2026-07-13&time=7.30PM,KovZ9177xp7,1AdfZbgGkBi4bej
Cyrano de Bergerac,Noel Coward Theatre,51.5142805,-0.1284654,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HUCK-cyrano-de-bergerac/#perf=1HUCK-X&date=2026-07-13&time=7.30PM,KovZ9177OEf,17u8v0G65rt6NOa
The Boy Who Harnessed The Wind,sohoplace,51.515607,-0.130436,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HNA0-the-boy-who-harnessed-the-wind/#perf=1HNA0-2I&date=2026-07-13&time=7.30PM,KovZ9177-AV,1AgZkoaGkenf7-_
AVENUE Q,Shaftesbury Theatre,51.516285,-0.126119,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1HMDJ-avenue-q/#perf=1HMDJ-3N&date=2026-07-13&time=7.30PM,KovZ9177Ut0,1AMZkuJGkegPgrS
The Devil Wears Prada,Dominion Theatre,51.516971,-0.129679,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1FWNE-the-devil-wears-prada/#perf=1FWNE-19Z&date=2026-07-13&time=7.30PM,KovZ9177nE7,1AdbZbSGkDk2aab
Glengarry Glen Ross,The Old Vic,51.5019366,-0.1090443,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/glengarry-glen-ross-london-13-07-2026/event/Z3r9uZKbZL4Ze3x2dZeF,KovZ9177gVf,Z3r9uZKbZL4Ze3x2dZeF
Hamilton,Victoria Palace Theatre,51.497012,-0.142382,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/hamilton-london-13-07-2026/event/ZKr9uZKbZL4Ze3eNbZek0,KovZ9177-QV,ZKr9uZKbZL4Ze3eNbZek0
Heathers The Musical,The Arts at Marble Arch,51.51329,-0.159855,2026-07-13,Ticketmaster,Theatre,TBC,https://theatre.ticketmaster.co.uk/book/1J38C-heathers-the-musical/#perf=1J38C-6&amp;date=2026-07-13&amp;time=7.30PM?ref=tm_marketing_shell_event,KovZ9177H8V,17uYv0G6558r3-2
Cabaret,Playhouse Theatre,51.506975,-0.123719,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/cabaret-london-13-07-2026/event/ZKr9uZKbZL4Ze310LZeeL,KovZ9177gz7,ZKr9uZKbZL4Ze310LZeeL
To Kill A Mockingbird,Wyndhams Theatre,51.5111248,-0.1282324,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Wyndhams-Theatre/To-Kill-A-Mockingbird/42261431/,130649,42261431
The Phantom Of The Opera,His Majestys Theatre,51.508123,-0.1320321,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/His-Majestys-Theatre/The-Phantom-Of-The-Opera/42589512/,116916,42589512
Cabaret,The Playhouse,51.507219,-0.126668,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/The-Playhouse/Cabaret/42363222/,60790,42363222
Relics,Lyric Theatre Hammersmith,51.492895,-0.226795,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/relics-london-13-07-2026/event/Zor9uZKbZL4Ze38NdZq,KovZ9177UoV,Zor9uZKbZL4Ze38NdZq
"Oh, Mary!",Trafalgar Theatre,51.506486,-0.127232,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Trafalgar-Theatre/Oh-Mary/42363216/,103989,42363216
Relics,Lyric Hammersmith,51.49289,-0.23499,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Lyric-Hammersmith/Relics/41380355/,10976,41380355
The Oresteia,Bridge Theatre,51.5040906,-0.0772691,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Bridge-Theatre/The-Oresteia/42369708/,120533,42369708
Glengarry Glen Ross,Old Vic Theatre,51.50215,-0.109559,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Old-Vic-Theatre/Glengarry-Glen-Ross/42458131/,34268,42458131
Avenue Q,Shaftesbury Theatre ,51.5162548,-0.1255342,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Shaftesbury-Theatre-/Avenue-Q/42356650/,20714,42356650
The Truth,Apollo Theatre,51.511248,-0.133935,2026-07-13,Ticketmaster,Theatre,TBC,https://www.ticketmaster.co.uk/the-truth-london-13-07-2026/event/Z3r9uZKbZL4Ze3OppZe7,KovZ9177Eif,Z3r9uZKbZL4Ze3OppZe7
Mamma Mia!,Novello Theatre,51.5119231,-0.1194107,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Novello-Theatre/Mamma-Mia/42364746/,60642,42364746
Beetlejuice,Prince Edward Theatre Old Compton St London W1D 4HS,51.5135117,-0.1307417,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Prince-Edward-Theatre-Old-Compton-St-London-W1D-4HS/Beetlejuice/41560528/,128871,41560528
Moulin Rouge! The Musical,Piccadilly Theatre,51.510777,-0.13552,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Piccadilly-Theatre/Moulin-Rouge-The-Musical/42363209/,13874,42363209
Les Misérables,Queen's Theatre,51.5121057,-0.1330943,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Queen%27s-Theatre/Les-Misrables/42363192/,35030,42363192
The Book Of Mormon,Prince Of Wales Theatre,51.510243,-0.132095,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Prince-Of-Wales-Theatre/The-Book-Of-Mormon/42364739/,13875,42364739
Cyrano De Bergerac,Noel Coward Theatre,51.511144,-0.127223,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Noel-Coward-Theatre/Cyrano-De-Bergerac/42098186/,96625,42098186
Disney's Hercules,Theatre Royal Drury Lane,51.51291,-0.120349,2026-07-13,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Theatre-Royal-Drury-Lane/Disneys-Hercules/42363225/,14074,42363225
The Hunger Games On Stage,Troubadour Canary Wharf Theatre,51.493231,-0.004119,2026-07-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Troubadour-Canary-Wharf-Theatre/The-Hunger-Games-On-Stage/42504651/,140065,42504651
Wicked,Apollo Victoria Theater,51.4957746,-0.1426793,2026-07-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Apollo-Victoria-Theater/Wicked/42364783/,36264,42364783
Disney's The Lion King,The Lyceum Theatre,51.5117077,-0.119996,2026-07-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/The-Lyceum-Theatre/Disneys-The-Lion-King/42363205/,74544,42363205
Titanique,Criterion Theatre,51.5096966,-0.1337116,2026-07-14,Skiddle,N/A,TBC,https://www.skiddle.com/whats-on/London/Criterion-Theatre/Titanique/42365783/,45964,42365783
