id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety
41747375,2170296,False,2170296,False,0,LIVE,The Humdrum Express (Full Band Show),0,,,,,"{'id': 133265, 'name': 'Rock N Roll Brewhouse Birmingham', 'address': '19 Hall Street, Birmingham', 'town': 'BIRMINGHAM', 'postcode_lookup': 'Birmingham', 'postcode': 'B18 6BB', 'region': 'Birmingham', 'country': 'GB', 'phone': '', 'latitude': 52.4879337, 'longitude': -1.9089077, 'type': 'bar', 'rating': 0, 'reviewCount': 0, 'distance': 7748.053936603505}",https://d31fr2pwly4c4s.cloudfront.net/f/1/4/2170296_35f80ef4_the-humdrum-express-full-band-show-_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/4/2170296_35f80ef4_the-humdrum-express-full-band-show-.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/4/2170296_35f80ef4_the-humdrum-express-full-band-show-_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/4/2170296_35f80ef4_the-humdrum-express-full-band-show-_1024.webp,https://www.skiddle.com/whats-on/Birmingham/Rock-N-Roll-Brewhouse-Birmingham/The-Humdrum-Express-Full-Band-Show/41747375/,2026-02-12,2026-02-12T19:00:00+00:00,2026-12-15T22:30:00+00:00,"After the triumphant release of their album 'Rastrophiliopustrocity Pomposity', The Humdrum Express play a rare full-band show in Brum.","{'doorsopen': '19:00', 'doorsclose': '22:30', 'lastentry': '20:00'}",18,,0,23,True,"{'minPrice': 0, 'maxPrice': 0}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '26', 'name': 'Indie'}, {'genreid': '46', 'name': 'Alternative'}]",[]
42262348,2229788,False,2229788,False,0,LIVE,The Sugar Hill Gang,0,,,,,"{'id': 38008, 'name': 'The Jam House', 'address': ""3-5 St. Paul's square"", 'town': 'Birmingham ', 'postcode_lookup': 'Birmingham', 'postcode': 'B3 1QU', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 200 3030', 'latitude': 52.485231, 'longitude': -1.904536, 'type': 'live', 'rating': 4, 'reviewCount': 81, 'distance': 8102.218714239657}",https://d31fr2pwly4c4s.cloudfront.net/4/1/4/2229788_81659e7f_the-sugar-hill-gang_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/1/4/2229788_81659e7f_the-sugar-hill-gang.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/1/4/2229788_81659e7f_the-sugar-hill-gang_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/1/4/2229788_81659e7f_the-sugar-hill-gang_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Jam-House/The-Sugar-Hill-Gang/42262348/,2026-07-15,2026-07-15T18:00:00+00:00,2026-07-15T23:45:00+00:00,"Hip-Hop legends behind ""Rappers Delight""","{'doorsopen': '18:00', 'doorsclose': '23:45', 'lastentry': '20:45'}",18,,0,12,True,"{'minPrice': 30, 'maxPrice': 30}",,public,,False,{'enabled': False},#080808,GBP,"[{'artistid': '123549776', 'name': 'The Sugarhill Gang', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/6/123549776_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:7zliF6Q946WznVk3ZMYhZX'}]","[{'genreid': '36', 'name': 'Rap'}, {'genreid': '39', 'name': 'Hip Hop'}]",[]
42469356,2274629,False,2274629,False,0,LIVE,The In Crowd Songwriters night,1,2026-07-12 21:40:07,rescheduled,"Due to England World cup Semi-Final, The In Crowd will take place on week later on 22nd July",2026-07-22,"{'id': 135873, 'name': 'Crown Joules Codsall', 'address': '1 Wood Road', 'town': 'Wolverhampton', 'postcode_lookup': 'Wolverhampton', 'postcode': 'WV8 1DB', 'region': 'West Midlands', 'country': 'GB', 'phone': '', 'latitude': 52.6306974, 'longitude': -2.201296, 'type': 'Gallery', 'rating': 4, 'reviewCount': 26, 'distance': 18796.013213911196}",https://d31fr2pwly4c4s.cloudfront.net/8/9/3/2274629_dfba7d13_the-in-crowd-songwriters-night_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/9/3/2274629_dfba7d13_the-in-crowd-songwriters-night.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/9/3/2274629_dfba7d13_the-in-crowd-songwriters-night_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/9/3/2274629_dfba7d13_the-in-crowd-songwriters-night_1024.webp,https://www.skiddle.com/whats-on/Wolverhampton/Crown-Joules-Codsall/The-In-Crowd-Songwriters-night/42469356/,2026-07-15,2026-07-15T19:00:00+00:00,2026-07-15T22:00:00+00:00,The In Crowd - a night where the spotlight shines on the song. Experience an intimate evening of storytelling and original country music.,"{'doorsopen': '19:00', 'doorsclose': '22:00', 'lastentry': '19:30'}",14,,0,14,False,"{'minPrice': 10, 'maxPrice': 10}",,public,,False,{'enabled': False},#080808,GBP,"[{'artistid': '123581601', 'name': 'Rhiannon Paige', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/1/123581601_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:2FtYDjtpjwhnq39Wog6N6e'}, {'artistid': '123610178', 'name': 'Ryan evans', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/8/123610178_ef1d906b_1024.jpg', 'spotifyartisturl': 'spotify:artist:3Bh8jiUJxPdka2UlApwFJa'}]","[{'genreid': '42', 'name': 'Acoustic'}, {'genreid': '71', 'name': 'Country/Americana'}]",[]
42542866,2294660,False,2294660,False,0,LIVE,Noah Stoneman Trio - Upstairs at Cherry Reds,0,,,,,"{'id': 57072, 'name': 'Cherry Reds Birmingham City Centre', 'address': '88-90 John Bright Street', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B1 1BN', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 643 5716', 'latitude': 52.4765588, 'longitude': -1.9009001, 'type': 'bar', 'rating': 4, 'reviewCount': 74, 'distance': 8609.724032100203}",https://d31fr2pwly4c4s.cloudfront.net/0/9/2/2294660_db7bf386_noah-stoneman-trio-upstairs-at-cherry-reds_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/9/2/2294660_db7bf386_noah-stoneman-trio-upstairs-at-cherry-reds.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/9/2/2294660_db7bf386_noah-stoneman-trio-upstairs-at-cherry-reds_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/9/2/2294660_db7bf386_noah-stoneman-trio-upstairs-at-cherry-reds_1024.webp,https://www.skiddle.com/whats-on/Birmingham/Cherry-Reds-Birmingham-City-Centre/Noah-Stoneman-Trio---Upstairs-at-Cherry-Reds/42542866/,2026-07-15,2026-07-15T19:30:00+00:00,2026-07-15T22:00:00+00:00,"Noah Stoneman brings his world-class trio, featuring Freddie Jensen and Jacob Patrone, for an evening of new music at Cherry Reds!","{'doorsopen': '19:30', 'doorsclose': '22:00', 'lastentry': '20:00'}",,,0,10,True,"{'minPrice': 5, 'maxPrice': 7}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '25', 'name': 'Jazz'}]",[]
42486663,2280549,False,2280549,False,0,LIVE,D4YS B4 44: The Show,0,,,,,"{'id': 11059, 'name': 'The Victoria', 'address': '48 John Bright Street,', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B1 1BN', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 633 9439', 'latitude': 52.475999, 'longitude': -1.900695, 'type': 'bar', 'rating': 4, 'reviewCount': 87, 'distance': 8643.511408538057}",https://d31fr2pwly4c4s.cloudfront.net/3/f/d/2280549_655a6270_d4ys-b4-44-the-show_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/d/2280549_655a6270_d4ys-b4-44-the-show.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/d/2280549_655a6270_d4ys-b4-44-the-show_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/f/d/2280549_655a6270_d4ys-b4-44-the-show_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Victoria/D4YS-B4-44-The-Show/42486663/,2026-07-15,2026-07-15T20:00:00+00:00,2026-07-15T23:00:00+00:00,Mayday's Debut Solo show,"{'doorsopen': '20:00', 'doorsclose': '23:00', 'lastentry': ''}",,,0,28,True,"{'minPrice': 4.44, 'maxPrice': 4.44}",,public,,False,{'enabled': False},#f8f8f8,GBP,[],"[{'genreid': '70', 'name': 'Grime'}]",[]
42427141,2264836,False,2264836,False,0,LIVE,Ricky Cool & In-Crowd World Cup Escape Party @ The Blue Piano,0,,,,,"{'id': 105699, 'name': 'The Blue Piano', 'address': '24-26 Harborne Road', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B15 3AA', 'region': 'Birmingham', 'country': 'GB', 'phone': '', 'latitude': 52.4708267, 'longitude': -1.9222384, 'type': 'live', 'rating': 4, 'reviewCount': 246, 'distance': 7532.341067481073}",https://d31fr2pwly4c4s.cloudfront.net/7/0/a/2264836_97048888_Ricky-Cool---In-Crowd-World-Cup-Escape-Party---The-Blue-Piano_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/0/a/2264836_97048888_Ricky-Cool---In-Crowd-World-Cup-Escape-Party---The-Blue-Piano.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/0/a/2264836_97048888_Ricky-Cool---In-Crowd-World-Cup-Escape-Party---The-Blue-Piano_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/7/0/a/2264836_97048888_Ricky-Cool---In-Crowd-World-Cup-Escape-Party---The-Blue-Piano_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Blue-Piano/Ricky-Cool--In-Crowd-World-Cup-Escape-Party--The-Blue-Piano/42427141/,2026-07-16,2026-07-16T17:00:00+00:00,2026-07-16T22:30:00+00:00,"Ricky Cool and the In Crowd World Cup Escape Party
Doors 5.00pm
Music kicks off 7.30pm","{'doorsopen': '17:00', 'doorsclose': '22:30', 'lastentry': '19:30'}",,,0,23,True,"{'minPrice': 8, 'maxPrice': 10}",,public,,False,{'enabled': False},#485858,GBP,[],[],[]
42414179,2261660,False,2261660,False,0,LIVE,DFIU Events Birmingham Presents: The C*ntressas Tour,0,,,,,"{'id': 60457, 'name': 'The Village Inn', 'address': '152 Hurst Street, Birmingham', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B5 6RY', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 622 4742', 'latitude': 52.4723546, 'longitude': -1.8941671, 'type': 'other', 'rating': 5, 'reviewCount': 1, 'distance': 9198.904842790047}",https://d31fr2pwly4c4s.cloudfront.net/c/8/8/2261660_4fdcd839_dfiu-events-birmingham-presents-the-c-ntressas-tour_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/8/8/2261660_4fdcd839_dfiu-events-birmingham-presents-the-c-ntressas-tour.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/8/8/2261660_4fdcd839_dfiu-events-birmingham-presents-the-c-ntressas-tour_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/8/8/2261660_4fdcd839_dfiu-events-birmingham-presents-the-c-ntressas-tour_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Village-Inn/DFIU-Events-Birmingham-Presents-The-Cntressas-Tour/42414179/,2026-07-16,2026-07-16T18:00:00+00:00,2026-07-16T23:00:00+00:00,"Winner of Drag Race UK vs The World Season 3 Gawdland is hitting stages across the UK and Ireland alongside Mariah, Sminty and Zahirah","{'doorsopen': '18:00', 'doorsclose': '23:00', 'lastentry': ''}",18,,0,0,True,"{'minPrice': 20, 'maxPrice': 30}",,public,,False,{'enabled': False},#080808,GBP,[],[],[]
42472061,2275887,False,2275887,False,0,LIVE,ACUA - Psych Pop from Cologne,0,,,,,"{'id': 121518, 'name': 'The Victoria Birmingham', 'address': '48 John Bright Street', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B1 1BN', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 633 9439', 'latitude': 52.4760813, 'longitude': -1.9007447, 'type': 'live', 'rating': 4, 'reviewCount': 85, 'distance': 8637.274485188855}",https://d31fr2pwly4c4s.cloudfront.net/b/3/6/2275887_504ac0cf_acua-psych-pop-from-cologne_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/3/6/2275887_504ac0cf_acua-psych-pop-from-cologne.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/3/6/2275887_504ac0cf_acua-psych-pop-from-cologne_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/3/6/2275887_504ac0cf_acua-psych-pop-from-cologne_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Victoria-Birmingham/ACUA---Psych-Pop-from-Cologne/42472061/,2026-07-16,2026-07-16T19:30:00+00:00,2026-07-16T23:00:00+00:00,"ACUA headline The Victoria, Birmingham, on Thursday, 16th July!","{'doorsopen': '19:30', 'doorsclose': '23:00', 'lastentry': ''}",18,,0,0,True,"{'minPrice': 12, 'maxPrice': 12}",,public,,False,{'enabled': False},#d8c8c8,GBP,[],"[{'genreid': '20', 'name': 'Pop'}, {'genreid': '26', 'name': 'Indie'}, {'genreid': '98', 'name': 'Indie Pop'}]",[]
42486605,2280502,False,2280502,False,0,LIVE,Lex Alex,0,,,,,"{'id': 2058, 'name': 'The Sunflower Lounge', 'address': '76 Smallbrook Queensway', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B5 4EG', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 632 6756', 'latitude': 52.476205, 'longitude': -1.897554, 'type': 'bar', 'rating': 4, 'reviewCount': 554, 'distance': 8836.736049148043}",https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2280502_f66f92cd_lex-alex_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2280502_f66f92cd_lex-alex.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2280502_f66f92cd_lex-alex_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2280502_f66f92cd_lex-alex_1024.webp,https://www.skiddle.com/whats-on/Birmingham/The-Sunflower-Lounge/Lex-Alex/42486605/,2026-07-16,2026-07-16T19:30:00+00:00,2026-07-16T22:30:00+00:00,"AEG Presents
Lex Alex
Plus special guests","{'doorsopen': '19:30', 'doorsclose': '22:30', 'lastentry': ''}",16,,0,26,True,"{'minPrice': 10, 'maxPrice': 10}",,public,,False,{'enabled': False},#e84818,GBP,[],[],[]
42436596,2267882,False,2267882,False,0,LIVE,Santù,0,,,,,"{'id': 38952, 'name': 'Hare And Hounds Kings Heath', 'address': '106 High Street, Kings Heath', 'town': 'Birmingham', 'postcode_lookup': 'Birmingham', 'postcode': 'B14 7JZ', 'region': 'Birmingham', 'country': 'GB', 'phone': '0121 444 2081', 'latitude': 52.434622, 'longitude': -1.89298, 'type': 'live', 'rating': 4, 'reviewCount': 15186, 'distance': 11460.213562936333}",https://d31fr2pwly4c4s.cloudfront.net/d/3/6/2267882_f8ad7d87_sant-_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/3/6/2267882_f8ad7d87_sant-.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/3/6/2267882_f8ad7d87_sant-_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/3/6/2267882_f8ad7d87_sant-_1024.webp,https://www.skiddle.com/whats-on/Birmingham/Hare-And-Hounds-Kings-Heath/Sant/42436596/,2026-07-16,2026-07-16T19:30:00+00:00,2026-07-16T23:00:00+00:00,Alt-rock band from the West Midlands,"{'doorsopen': '19:30', 'doorsclose': '23:00', 'lastentry': ''}",14,,0,22,True,"{'minPrice': 10.6, 'maxPrice': 10.6}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '5', 'name': 'Rock'}, {'genreid': '46', 'name': 'Alternative'}]",[]
