id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety
42569150,2298394,False,2298394,False,0,THEATRE,The Importance of Being Earnest,0,,,,,"{'id': 140331, 'name': 'Roman Theatre Of Verulamium', 'address': 'Bluehouse Hill', 'town': 'St Albans', 'postcode_lookup': 'St-Albans', 'postcode': 'AL3 6AE', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.7540857, 'longitude': -0.3582714, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 31740.683577753818}",https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,https://d1plawd8huk6hh.cloudfront.net/assets/default400.png,False,https://www.skiddle.com/whats-on/St-Albans/Roman-Theatre-Of-Verulamium/The-Importance-of-Being-Earnest/42569150/,2026-07-03,2026-07-03T19:30:00+00:00,2026-07-18T22:00:00+00:00,"Jazzy, sassy, and sparkling in the open air","{'doorsopen': '19:30', 'doorsclose': '22:00', 'lastentry': ''}",,,0,0,False,,29.43,public,,False,{'enabled': False},,GBP,[],[],[]
42370108,2254350,False,1HXAJ,False,0,THEATRE,Black Is The Color Of My Voice [garrick],0,,,,,"{'id': 25670, 'name': 'The Garrick Theatre', 'address': '2 Charing Cross Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2H 0HH', 'region': 'London', 'country': 'GB', 'phone': '0844 482 967', 'latitude': 51.5099441, 'longitude': -0.1278073, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 327.63752840732576}",https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2254350_1776702882_black-is-the-color-of-my-voice-garrick_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2254350_1776702882_black-is-the-color-of-my-voice-garrick.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2254350_1776702882_black-is-the-color-of-my-voice-garrick_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/1/c/2254350_1776702882_black-is-the-color-of-my-voice-garrick_1024.webp,https://www.skiddle.com/whats-on/London/The-Garrick-Theatre/Black-Is-The-Color-Of-My-Voice-garrick/42370108/,2026-07-12,2026-07-12T19:00:00+00:00,2026-07-12T21:00:00+00:00,Apphia Campbell’s acclaimed play follows a singer and civil rights activist on a journey to redemption and jazz stardom.,"{'doorsopen': '15:30', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,,£35.40 - £47.40,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1HXAJ-black-is-the-color-of-my-voice-garrick%2F,False,{'enabled': False},,GBP,[],[],[]
42482440,2278788,False,0sYaq3EP4C,False,0,THEATRE,Sirens: The Concert Series,0,,,,,"{'id': 134956, 'name': 'The Emerald Theatre', 'address': '8 Victoria Embankment', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2R 2AB', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.509886, 'longitude': -0.1182697, 'type': 'Theatre', 'rating': 4, 'reviewCount': 18, 'distance': 745.9632621316904}",https://d31fr2pwly4c4s.cloudfront.net/8/0/5/2277254_75574251_sirens-the-concert-series_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/0/5/2277254_75574251_sirens-the-concert-series.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/0/5/2277254_75574251_sirens-the-concert-series_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/0/5/2277254_75574251_sirens-the-concert-series_1024.webp,https://www.skiddle.com/whats-on/London/The-Emerald-Theatre/Sirens-The-Concert-Series/42482440/,2026-07-12,2026-07-12T19:30:00+00:00,2026-07-12T21:00:00+00:00,"Five Women. One Sound. No apologies. A concert-theatre experience for everyone who has ever needed a night that was entirely, unapologetically theirs.","{'doorsopen': '19:30', 'doorsclose': '21:00', 'lastentry': '19:30'}",,,0,0,True,"{'minPrice': 20, 'maxPrice': 20}",,public,,False,{'enabled': False},,GBP,[],[],[]
42363211,2251646,False,1H2AJ,False,0,THEATRE,The Producers,0,,,,,"{'id': 25670, 'name': 'The Garrick Theatre', 'address': '2 Charing Cross Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2H 0HH', 'region': 'London', 'country': 'GB', 'phone': '0844 482 967', 'latitude': 51.5099441, 'longitude': -0.1278073, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 327.63752840732576}",https://d31fr2pwly4c4s.cloudfront.net/c/7/f/2251646_1776401210_the-producers_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/7/f/2251646_1776401210_the-producers.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/7/f/2251646_1776401210_the-producers_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/7/f/2251646_1776401210_the-producers_1024.webp,https://www.skiddle.com/whats-on/London/The-Garrick-Theatre/The-Producers/42363211/,2026-07-13,2026-07-13T19:00:00+00:00,2026-07-13T21:00:00+00:00,"Mel Brooks’ The Producers transfers to the West End after a sold-out Menier run, backed by a record twelve Tony Award-winning pedigree.","{'doorsopen': '19:00', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£30.00 - £150.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1H2AJ-the-producers%2F,False,{'enabled': False},,GBP,[],[],[]
42504244,2284970,False,1J214,False,0,THEATRE,Arcadia,0,,,,,"{'id': 60029, 'name': ""Duke Of York's Theatre"", 'address': ""St Martin's Lane, London"", 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2N 4BG', 'region': 'London', 'country': 'GB', 'phone': '0844 871 3051', 'latitude': 51.5101643, 'longitude': -0.1275101, 'type': 'other', 'rating': 0, 'reviewCount': 0, 'distance': 353.48008599263017}",https://d31fr2pwly4c4s.cloudfront.net/c/3/b/2284970_1781526484_arcadia_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/3/b/2284970_1781526484_arcadia.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/3/b/2284970_1781526484_arcadia_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/c/3/b/2284970_1781526484_arcadia_1024.webp,https://www.skiddle.com/whats-on/London/Duke-Of-York%27s-Theatre/Arcadia/42504244/,2026-07-13,2026-07-13T19:00:00+00:00,2026-07-13T21:00:00+00:00,"Arcadia transfers to the West End in Carrie Cracknell’s critically acclaimed, witty and deeply moving production.","{'doorsopen': '19:00', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£24.00 - £186.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1J214-arcadia%2F,False,{'enabled': False},,GBP,[],[],[]
42261431,2229383,False,1HV64,False,0,THEATRE,To Kill A Mockingbird,0,,,,,"{'id': 130649, 'name': 'Wyndhams Theatre', 'address': '32 Charing Cross', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2H 0DA', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.5111248, 'longitude': -0.1282324, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 458.9381039999993}",https://d31fr2pwly4c4s.cloudfront.net/a/8/2/2229383_1773677868_to-kill-a-mockingbird_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/2/2229383_1773677868_to-kill-a-mockingbird.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/2/2229383_1773677868_to-kill-a-mockingbird_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/a/8/2/2229383_1773677868_to-kill-a-mockingbird_1024.webp,https://www.skiddle.com/whats-on/London/Wyndhams-Theatre/To-Kill-A-Mockingbird/42261431/,2026-07-13,2026-07-13T19:00:00+00:00,2026-07-13T21:00:00+00:00,Aaron Sorkin’s award-winning To Kill a Mockingbird returns in a powerful West End production with Richard Coyle.,"{'doorsopen': '19:00', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£24.00 - £210.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1HV64-to-kill-a-mockingbird%2F,False,{'enabled': False},,GBP,[],[],[]
42363216,2251651,False,1HHVY,False,0,THEATRE,"Oh, Mary!",0,,,,,"{'id': 103989, 'name': 'Trafalgar Theatre', 'address': ' 14 Whitehall', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW1A 2DY', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.506486, 'longitude': -0.127232, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 78.05105205853825}",https://d31fr2pwly4c4s.cloudfront.net/b/1/b/2251651_1776401214_oh-mary_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/1/b/2251651_1776401214_oh-mary.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/1/b/2251651_1776401214_oh-mary_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/b/1/b/2251651_1776401214_oh-mary_1024.webp,https://www.skiddle.com/whats-on/London/Trafalgar-Theatre/Oh-Mary/42363216/,2026-07-13,2026-07-13T19:30:00+00:00,2026-07-13T21:30:00+00:00,"Award-winning dark comedy Oh, Mary! stars Mason Alexander Park in a fast, wildly funny take on Mary Todd Lincoln.","{'doorsopen': '19:30', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£35.12 - £270.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1HHVY-oh-mary%2F,False,{'enabled': False},,GBP,[],[],[]
42363222,2251657,False,1H9ZU,False,0,THEATRE,Cabaret,0,,,,,"{'id': 60790, 'name': 'The Playhouse', 'address': 'Northumberland Avenue, London', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'WC2N 5DE', 'region': 'London', 'country': 'GB', 'phone': '0844 871 7627', 'latitude': 51.507219, 'longitude': -0.126668, 'type': 'Nightclub', 'rating': 0, 'reviewCount': 0, 'distance': 95.34410915170115}",https://d31fr2pwly4c4s.cloudfront.net/0/0/3/2251657_1776401220_cabaret_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/0/3/2251657_1776401220_cabaret.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/0/3/2251657_1776401220_cabaret_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/0/0/3/2251657_1776401220_cabaret_1024.webp,https://www.skiddle.com/whats-on/London/The-Playhouse/Cabaret/42363222/,2026-07-13,2026-07-13T19:30:00+00:00,2026-07-13T21:30:00+00:00,"Record-breaking seven Olivier Award-winning CABARET is an intimate, electrifying revival packed with iconic songs.","{'doorsopen': '19:30', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£40.98 - £307.50,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1H9ZU-cabaret%2F,False,{'enabled': False},,GBP,[],[],[]
42589512,2303883,False,1FU7R,False,0,THEATRE,The Phantom Of The Opera,0,,,,,"{'id': 116916, 'name': 'His Majestys Theatre', 'address': 'Haymarket', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW1Y 4QL', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.508123, 'longitude': -0.1320321, 'type': 'Theatre', 'rating': 0, 'reviewCount': 0, 'distance': 305.72524768900695}",https://d31fr2pwly4c4s.cloudfront.net/5/3/9/2303883_1783831680_the-phantom-of-the-opera_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/3/9/2303883_1783831680_the-phantom-of-the-opera.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/3/9/2303883_1783831680_the-phantom-of-the-opera_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/3/9/2303883_1783831680_the-phantom-of-the-opera_1024.webp,https://www.skiddle.com/whats-on/London/His-Majestys-Theatre/The-Phantom-Of-The-Opera/42589512/,2026-07-13,2026-07-13T19:30:00+00:00,2026-07-13T22:00:00+00:00,"Andrew Lloyd Webber’s mesmerising score, jaw-dropping scenery and breathtaking special effects bring this tragic love story to life.","{'doorsopen': '19:30', 'doorsclose': '22:00', 'lastentry': ''}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£30.00 - £270.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1FU7R-the-phantom-of-the-opera%2F,False,{'enabled': False},,GBP,[],[],[]
42364739,2252367,False,1GZHW,False,0,THEATRE,The Book Of Mormon,0,,,,,"{'id': 13875, 'name': 'Prince Of Wales Theatre', 'address': 'Coventry Street', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'W1D 6AS', 'region': 'London', 'country': 'GB', 'phone': ' 0344 482 515', 'latitude': 51.510243, 'longitude': -0.132095, 'type': 'Theatre', 'rating': 4, 'reviewCount': 4, 'distance': 458.642514925465}",https://d31fr2pwly4c4s.cloudfront.net/8/8/5/2252367_1776487583_the-book-of-mormon_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/5/2252367_1776487583_the-book-of-mormon.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/5/2252367_1776487583_the-book-of-mormon_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/5/2252367_1776487583_the-book-of-mormon_1024.webp,https://www.skiddle.com/whats-on/London/Prince-Of-Wales-Theatre/The-Book-Of-Mormon/42364739/,2026-07-13,2026-07-13T19:30:00+00:00,2026-07-13T21:30:00+00:00,"Smash-hit musical The Book of Mormon, winner of four Olivier Awards, is a hilarious, unexpectedly endearing West End favourite.","{'doorsopen': '19:30', 'doorsclose': '00:00', 'lastentry': '00:00'}",0,,0,0,False,"{'minPrice': 20, 'maxPrice': 20}",£24.00 - £210.00,public,https%3A%2F%2Fentertainment.skiddle.com%2Fbook%2F1GZHW-the-book-of-mormon%2F,False,{'enabled': False},,GBP,[],[],[]
