id,listingid,isSBT,uniquelistingidentifier,hascollapsedresults,countcollapsedresults,EventCode,eventname,cancelled,cancellationDate,cancellationType,cancellationReason,rescheduledDate,venue,imageurl,largeimageurl,xlargeimageurl,xlargeimageurlWebP,link,date,startdate,enddate,description,openingtimes,minage,imgoing,goingtos,goingtocount,tickets,ticketpricing,entryprice,eventvisibility,ticketUrl,hotSeller,rep,headerHex,currency,artists,genres,healthAndSafety
42543135,2294813,False,2294813,False,0,CLUB,Dub empire prologue #7,0,,,,,"{'id': 4531, 'name': 'Amersham Arms', 'address': '388 New Cross Road', 'town': 'New Cross', 'postcode_lookup': 'London', 'postcode': 'SE14 6TY', 'region': 'London', 'country': 'GB', 'phone': '02086919506', 'latitude': 51.475343, 'longitude': -0.030285, 'type': 'live', 'rating': 4, 'reviewCount': 115, 'distance': 7626.201522199726}",https://d31fr2pwly4c4s.cloudfront.net/d/6/6/2294813_39837862_Dub-empire-prologue--7_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/6/6/2294813_39837862_Dub-empire-prologue--7.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/6/6/2294813_39837862_Dub-empire-prologue--7_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/d/6/6/2294813_39837862_Dub-empire-prologue--7_1024.webp,https://www.skiddle.com/whats-on/London/Amersham-Arms/Dub-empire-prologue-7/42543135/,2026-07-05,2026-07-05T17:00:00+00:00,2026-07-26T23:00:00+00:00,"The wait is nearly over! Join us for an unforgettable evening of heavyweight roots, reggae and dub as the mighty Ital Power Sound System takesover","{'doorsopen': '17:00', 'doorsclose': '23:00', 'lastentry': '21:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 0}",,public,,False,{'enabled': False},#483838,GBP,"[{'artistid': '123588296', 'name': 'ITAL POWER SOUNDSYTEM', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/6/123588296_f298e7c1_1024.jpg', 'spotifyartisturl': None}]","[{'genreid': '68', 'name': 'Reggae'}]",[]
42561706,2296378,False,l6fKGiXbIt,False,0,CLUB,Arcade Nights Every Sunday @ NQ64 Shoreditch,0,,,,,"{'id': 124865, 'name': 'NQ64 Shoreditch', 'address': '256-260 Old Street', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'EC1V 9DD', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.5261005, 'longitude': -0.0852294, 'type': 'bar', 'rating': 3, 'reviewCount': 1, 'distance': 3642.754230220698}",https://d31fr2pwly4c4s.cloudfront.net/9/b/0/2254770_1239b946_arcade-nights-every-sunday-nq64-shoreditch_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/b/0/2254770_1239b946_arcade-nights-every-sunday-nq64-shoreditch.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/b/0/2254770_1239b946_arcade-nights-every-sunday-nq64-shoreditch_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/9/b/0/2254770_1239b946_arcade-nights-every-sunday-nq64-shoreditch_1024.webp,https://www.skiddle.com/whats-on/London/NQ64-Shoreditch/Arcade-Nights-Every-Sunday--NQ64-Shoreditch/42561706/,2026-07-12,2026-07-12T12:00:00+00:00,2026-07-13T02:00:00+00:00,"Arcade Night at NQ64 every Sunday
5 game tokens plus drinks from £3.50
50+ arcade games in an underground bar ","{'doorsopen': '12:00', 'doorsclose': '02:00', 'lastentry': '01:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 0}",,public,,False,{'enabled': False},,GBP,[],[],[]
42459908,2272438,False,2272438,False,0,CLUB,Sidney Charles (All Day Long),0,,,,,"{'id': 109726, 'name': 'LDN EAST', 'address': '30 Bidder St', 'town': 'Canning Town', 'postcode_lookup': 'London', 'postcode': 'E16 4SH', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.5190133, 'longitude': 0.0037307, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 1078, 'distance': 9213.217964289111}",https://d31fr2pwly4c4s.cloudfront.net/e/2/6/2272438_18f468eb_sidney-charles-all-day-long-_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/2/6/2272438_18f468eb_sidney-charles-all-day-long-.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/2/6/2272438_18f468eb_sidney-charles-all-day-long-_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/e/2/6/2272438_18f468eb_sidney-charles-all-day-long-_1024.webp,https://www.skiddle.com/whats-on/London/LDN-EAST/Sidney-Charles-All-Day-Long/42459908/,2026-07-12,2026-07-12T14:00:00+00:00,2026-07-12T23:00:00+00:00,LDN East welcomes Sidney Charles on 12th July.,"{'doorsopen': '14:00', 'doorsclose': '23:00', 'lastentry': '21:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 0}",,public,,False,{'enabled': False},#b8c8c8,GBP,"[{'artistid': '123514070', 'name': 'Sidney Charles', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/0/123514070_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:0J6ZEXmLQfZMeHBoa4JZTH'}]","[{'genreid': '14', 'name': 'Tech House'}, {'genreid': '111', 'name': 'Minimal'}]",[]
42497687,2283294,False,2283294,False,0,CLUB,SOUL VANGUARD SUNDAY Rooftop Party at Big Chill Kings Cross,0,,,,,"{'id': 36084, 'name': 'Big Chill House', 'address': '257-259 Pentonville Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'N1 9NL', 'region': 'London', 'country': 'GB', 'phone': '02074272540', 'latitude': 51.5305763, 'longitude': -0.1207038, 'type': 'live', 'rating': 3, 'reviewCount': 8, 'distance': 2669.733353367581}",https://d31fr2pwly4c4s.cloudfront.net/2/3/3/2283294_fac47f44_soul-vanguard-sunday-rooftop-party-at-big-chill-kings-cross_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/3/2283294_fac47f44_soul-vanguard-sunday-rooftop-party-at-big-chill-kings-cross.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/3/2283294_fac47f44_soul-vanguard-sunday-rooftop-party-at-big-chill-kings-cross_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/2/3/3/2283294_fac47f44_soul-vanguard-sunday-rooftop-party-at-big-chill-kings-cross_1024.webp,https://www.skiddle.com/whats-on/London/Big-Chill-House/SOUL-VANGUARD-SUNDAY-Rooftop-Party-at-Big-Chill-Kings-Cross/42497687/,2026-07-12,2026-07-12T15:00:00+00:00,2026-07-12T21:00:00+00:00,"Sunshine, soul and summer grooves on the rooftop.","{'doorsopen': '15:00', 'doorsclose': '21:00', 'lastentry': '20:00'}",18,,0,0,True,"{'minPrice': 9, 'maxPrice': 10}",,public,,False,{'enabled': False},#e8d8a8,GBP,[],"[{'genreid': '4', 'name': 'R&B'}, {'genreid': '43', 'name': 'Soul'}]",[]
41798661,2177633,False,2177633,False,0,CLUB,Dance For Stevie Summer Cruise,0,,,,,"{'id': 101956, 'name': 'The Dutchmaster   Tower Millenium Pier', 'address': 'Tower Millennium Pier, Tower Pier', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'EC3N 4DT', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.5079187, 'longitude': -0.0783053, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 119, 'distance': 3440.846532674959}",https://d31fr2pwly4c4s.cloudfront.net/5/1/f/2177633_69e106ac_dance-for-stevie-summer-cruise_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/1/f/2177633_69e106ac_dance-for-stevie-summer-cruise.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/1/f/2177633_69e106ac_dance-for-stevie-summer-cruise_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/5/1/f/2177633_69e106ac_dance-for-stevie-summer-cruise_1024.webp,https://www.skiddle.com/whats-on/London/The-Dutchmaster---Tower-Millenium-Pier/Dance-For-Stevie-Summer-Cruise/41798661/,2026-07-12,2026-07-12T16:00:00+00:00,2026-07-12T21:00:00+00:00,"Dance For Stevie, Summer Cruise Fundraiser is back on Sunday the 12th of July 2026.
Cruising along the Thames from 4pm-9pm.","{'doorsopen': '16:00', 'doorsclose': '21:00', 'lastentry': '16:00'}",20,,0,0,True,"{'minPrice': 10, 'maxPrice': 25}",,public,,False,{'enabled': False},#180808,GBP,"[{'artistid': '123487266', 'name': 'Seamus Haji', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/6/123487266_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:2f6jGbE8VU74rb5AQtOdFz'}, {'artistid': '123488834', 'name': 'Bobby & Steve', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/4/123488834_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:1RxTEdejsxzgTmWX2LuWFB'}, {'artistid': '123496932', 'name': 'Aitch B', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/2/123496932_267.jpg', 'spotifyartisturl': None}, {'artistid': '123526228', 'name': 'Ronnie Herel', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/8/123526228_1_1024.jpg', 'spotifyartisturl': 'spotify:artist:7D2jlZPYTcM0kS3nnjPuNJ'}, {'artistid': '123586032', 'name': 'paul morrissey', 'image': 'https://d1mdxzfl9p8pzo.cloudfront.net/2/123586032_98c0537c_1024.jpg', 'spotifyartisturl': 'spotify:artist:71sn9TuFtx9JOsUHIcESQz'}]","[{'genreid': '1', 'name': 'House'}, {'genreid': '43', 'name': 'Soul'}, {'genreid': '57', 'name': 'Disco'}, {'genreid': '108', 'name': 'Soulful House'}]",[]
42567626,2298000,False,2298000,False,0,CLUB,Rooftop Summer Party,0,,,,,"{'id': 111775, 'name': 'Brixton Storeys', 'address': '467-469 Brixton Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW9 8HH', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.4615506, 'longitude': -0.1149515, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 170, 'distance': 5133.8873971318635}",https://d31fr2pwly4c4s.cloudfront.net/f/e/2/2298000_2cc068fc_rooftop-summer-party_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/2/2298000_2cc068fc_rooftop-summer-party.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/2/2298000_2cc068fc_rooftop-summer-party_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/f/e/2/2298000_2cc068fc_rooftop-summer-party_1024.webp,https://www.skiddle.com/whats-on/London/Brixton-Storeys/Rooftop-Summer-Party/42567626/,2026-07-12,2026-07-12T16:00:00+00:00,2026-07-12T23:00:00+00:00,"Rooftop Summer Party Is Finally Back !

Rooftop Summer Party Like You Have Never Heard It Before!","{'doorsopen': '16:00', 'doorsclose': '23:00', 'lastentry': '18:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 15}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '4', 'name': 'R&B'}, {'genreid': '24', 'name': 'Dancehall'}, {'genreid': '39', 'name': 'Hip Hop'}, {'genreid': '95', 'name': 'Afrobeat'}]",[]
42530293,2292438,False,2292438,False,0,CLUB,Bashment & Afrobeats Day Party - Everyone Free Before 6PM,0,,,,,"{'id': 111775, 'name': 'Brixton Storeys', 'address': '467-469 Brixton Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW9 8HH', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.4615506, 'longitude': -0.1149515, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 170, 'distance': 5133.8873971318635}",https://d31fr2pwly4c4s.cloudfront.net/3/3/e/2292438_25b1c6db_bashment-afrobeats-day-party-everyone-free-before-6pm_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/3/e/2292438_25b1c6db_bashment-afrobeats-day-party-everyone-free-before-6pm.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/3/e/2292438_25b1c6db_bashment-afrobeats-day-party-everyone-free-before-6pm_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/3/3/e/2292438_25b1c6db_bashment-afrobeats-day-party-everyone-free-before-6pm_1024.webp,https://www.skiddle.com/whats-on/London/Brixton-Storeys/Bashment--Afrobeats-Day-Party---Everyone-Free-Before-6PM/42530293/,2026-07-12,2026-07-12T16:00:00+00:00,2026-07-12T23:00:00+00:00,"Bashment & Afrobeats Day Party Is Finally Back !

Bashment & Afrobeats Day Party Like You Have Never Heard It Before!","{'doorsopen': '16:00', 'doorsclose': '23:00', 'lastentry': '18:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 15}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '4', 'name': 'R&B'}, {'genreid': '24', 'name': 'Dancehall'}, {'genreid': '39', 'name': 'Hip Hop'}, {'genreid': '95', 'name': 'Afrobeat'}]",[]
42587365,2303033,False,2303033,False,0,CLUB,Day Party In Brixton - Everyone Free Before 6PM,0,,,,,"{'id': 111775, 'name': 'Brixton Storeys', 'address': '467-469 Brixton Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW9 8HH', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.4615506, 'longitude': -0.1149515, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 170, 'distance': 5133.8873971318635}",https://d31fr2pwly4c4s.cloudfront.net/8/8/8/2303033_40d4558c_day-party-in-brixton-everyone-free-before-6pm_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/8/2303033_40d4558c_day-party-in-brixton-everyone-free-before-6pm.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/8/2303033_40d4558c_day-party-in-brixton-everyone-free-before-6pm_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/8/8/8/2303033_40d4558c_day-party-in-brixton-everyone-free-before-6pm_1024.webp,https://www.skiddle.com/whats-on/London/Brixton-Storeys/Day-Party-In-Brixton---Everyone-Free-Before-6PM/42587365/,2026-07-12,2026-07-12T16:00:00+00:00,2026-07-12T23:00:00+00:00,"Day Party In Brixton Is Finally Back !

Day Party In Brixton Like You Have Never Heard It Before!","{'doorsopen': '16:00', 'doorsclose': '23:00', 'lastentry': '18:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 15}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '4', 'name': 'R&B'}, {'genreid': '24', 'name': 'Dancehall'}, {'genreid': '39', 'name': 'Hip Hop'}, {'genreid': '95', 'name': 'Afrobeat'}]",[]
42527505,2291138,False,2291138,False,0,CLUB,Day Party Motion - LDN - Everyone Free Before 6PM,0,,,,,"{'id': 111775, 'name': 'Brixton Storeys', 'address': '467-469 Brixton Road', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'SW9 8HH', 'region': 'London', 'country': 'GB', 'phone': '', 'latitude': 51.4615506, 'longitude': -0.1149515, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 170, 'distance': 5133.8873971318635}",https://d31fr2pwly4c4s.cloudfront.net/6/1/e/2291138_1a628668_day-party-motion-ldn-everyone-free-before-6pm_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/1/e/2291138_1a628668_day-party-motion-ldn-everyone-free-before-6pm.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/1/e/2291138_1a628668_day-party-motion-ldn-everyone-free-before-6pm_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/6/1/e/2291138_1a628668_day-party-motion-ldn-everyone-free-before-6pm_1024.webp,https://www.skiddle.com/whats-on/London/Brixton-Storeys/Day-Party-Motion---LDN---Everyone-Free-Before-6PM/42527505/,2026-07-12,2026-07-12T16:00:00+00:00,2026-07-12T23:00:00+00:00,"Day Party Motion Is Finally Back !

Day Party Motion Like You Have Never Heard It Before!","{'doorsopen': '16:00', 'doorsclose': '23:00', 'lastentry': '18:00'}",18,,0,0,True,"{'minPrice': 0, 'maxPrice': 15}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '4', 'name': 'R&B'}, {'genreid': '24', 'name': 'Dancehall'}, {'genreid': '39', 'name': 'Hip Hop'}, {'genreid': '95', 'name': 'Afrobeat'}]",[]
42505325,2285743,False,2285743,False,0,CLUB,Sunday Specials: Afrospin,0,,,,,"{'id': 97560, 'name': 'Rollernation ', 'address': ' 117 Bruce Grove ', 'town': 'London', 'postcode_lookup': 'London', 'postcode': 'N17 6UR', 'region': 'London', 'country': 'GB', 'phone': '020 7720 9140', 'latitude': 51.59482, 'longitude': -0.070397, 'type': 'Nightclub', 'rating': 4, 'reviewCount': 3926, 'distance': 10546.149238688688}",https://d31fr2pwly4c4s.cloudfront.net/4/5/7/2285743_2651732f_sunday-specials-afrospin_th.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/5/7/2285743_2651732f_sunday-specials-afrospin.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/5/7/2285743_2651732f_sunday-specials-afrospin_1024.jpg,https://d31fr2pwly4c4s.cloudfront.net/4/5/7/2285743_2651732f_sunday-specials-afrospin_1024.webp,https://www.skiddle.com/whats-on/London/Rollernation-/Sunday-Specials-Afrospin/42505325/,2026-07-12,2026-07-12T19:00:00+00:00,2026-07-12T23:00:00+00:00,"A night dedicated to Afrobeats, Amapiano, GQOM, Afrohouse and Aftrican Electronic Music!","{'doorsopen': '19:00', 'doorsclose': '23:00', 'lastentry': '21:30'}",18,,0,0,True,"{'minPrice': 16, 'maxPrice': 16}",,public,,False,{'enabled': False},#080808,GBP,[],"[{'genreid': '66', 'name': 'African'}, {'genreid': '95', 'name': 'Afrobeat'}, {'genreid': '110', 'name': 'Amapiano'}]",[]
